['[CLS]', 'Few', '##er', 'women', 'can', 'afford', 'to', 'seek', 'abortion', 'care', 'in', 'Western', 'countries', ',', 'as', 'the', 'abortion', 'services', 'there', 'are', 'more', 'expensive', ',', 'but', 'the', 'care', 'is', 'of', 'much', 'higher', 'quality', '.', '"', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'When', 'women', 'are', 'denied', 'the', 'rights', 'to', 'control', 'their', 'fertility', ',', 'it', 'will', 'lead', 'to', 'an', 'un', '##safe', 'abortion', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'Medical', 'abortion', 'is', 'safe', 'and', 'effective', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', '“', 'The', 'combined', 'impact', 'of', 'years', 'of', 'budget', 'cuts', 'and', 'women', '’', 's', 'health', 'care', 'services', 'and', 'the', 'di', '##sman', '##tling', 'of', 'the', 'successful', 'Women', '’', 's', 'Health', 'Program', 'will', 'take', 'affordable', ',', 'prevent', '##ive', 'health', 'care', 'options', 'away', 'from', 'women', 'in', 'Bryan', ',', 'Hunt', '##sville', 'and', 'Lu', '##f', '##kin', '—', 'just', 'as', 'these', 'policies', 'have', 'taken', 'health', 'care', 'away', 'from', 'an', '[SEP]']
['[CLS]', 'My', '##th', ':', 'Having', 'an', 'abortion', 'will', 'help', 'our', 'relationship', 'by', 'removing', 'the', 'stress', 'of', 'a', 'pregnancy', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'First', '-', 'trim', '##ester', 'abortion', 'has', 'become', 'one', 'of', 'the', 'safe', '##st', 'and', 'simplest', 'medical', 'procedures', 'of', 'all', ',', 'one', 'that', 'can', 'be', 'quickly', 'and', 'routinely', 'performed', 'even', 'by', 'nurses', 'as', 'well', 'as', 'doctors', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'If', 'courts', 'let', 'the', 'law', 'take', 'effect', ',', 'vast', 'areas', 'of', 'west', 'and', 'north', 'Texas', 'will', 'be', 'without', 'clinics', 'providing', 'abortion', '—', 'as', 'well', 'as', 'such', 'health', 'services', 'as', 'con', '##tra', '##ception', 'and', 'breast', 'cancer', 'screening', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'However', ',', 'when', 'the', 'comprehensive', 'Five', 'Essential', 'Elements', 'of', 'PA', '##C', 'approach', 'for', 'post', '##ab', '##ort', '##ion', 'care', 'is', 'employed', ',', 'the', 'costs', 'resulting', 'from', 'complications', 'due', 'to', 'un', '##safe', 'abortion', 'will', 'be', 'reduced', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'If', 'legal', 'abortion', '##s', 'were', 'not', 'available', ',', 'some', 'pro', '-', 'choice', 'supporters', 'say', ',', 'back', '-', 'alley', 'shops', 'and', 'do', '-', 'it', '-', 'yourself', 'techniques', ',', 'with', 'their', 'many', 'health', 'risks', ',', 'as', 'well', 'as', 'the', 'bi', '##rt', '.', '.', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'For', 'the', 'local', 'free', '##standing', 'abortion', 'facility', 'in', 'your', 'community', ',', 'with', 'far', 'inferior', 'quality', 'of', 'care', ',', 'the', 'number', 'of', 'such', 'infections', 'will', 'be', 'at', 'least', 'double', 'that', 'of', 'such', 'a', 'medical', 'center', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'Un', '##wan', '##ted', ',', 'une', '##du', '##cated', ',', 'un', '##love', '##d', 'children', 'become', 'criminals', 'and', 'fill', 'our', 'jail', '##s', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'However', ',', 'efforts', 'to', 'improve', 'con', '##tra', '##ceptive', 'use', 'and', 'reduce', 'the', 'number', 'of', 'un', '##int', '##ended', 'pre', '##gna', '##ncies', 'in', 'the', 'United', 'States', 'have', 'been', 'challenging', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'The', 'risk', 'of', 'death', 'from', 'medication', 'abortion', 'is', 'much', 'less', 'than', 'from', 'a', 'full', '-', 'term', 'pregnancy', 'or', 'child', '##birth', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'Surgery', 'is', 'not', 'needed', ',', 'so', 'the', 'abortion', 'may', 'feel', 'less', 'invasive', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'Evidence', '##s', 'showed', 'that', 'women', 'who', 'had', 'low', 'information', 'about', 'the', 'abortion', 'laws', 'more', 'likely', 'attempt', 'to', 'have', 'illegal', 'and', 'un', '##safe', 'abortion', '##s', '[', '2', ']', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'Also', 'interesting', 'is', 'that', 'G', '##utt', '##ma', '##cher', 'acknowledge', '##s', 'that', '"', 'early', 'medication', 'abortion', 'makes', 'up', 'an', 'increasing', 'proportion', 'of', 'all', 'abortion', '##s', ',', '"', 'but', 'also', 'admits', 'that', 'the', 'availability', 'of', 'medication', 'abortion', 'has', 'not', 'led', 'to', 'more', 'women', 'having', 'abortion', '##s', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', '“', 'A', '##bor', '##tion', 'is', 'as', 'American', 'as', 'Apple', 'Pie', '”', '—', 'The', 'Culture', 'of', 'Death', 'Find', '##s', 'a', 'Voice', 'A', '##bor', '##tion', 'is', 'now', 'one', 'of', 'America', '’', 's', 'most', 'common', 'surgical', 'procedures', 'performed', 'on', 'adults', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'The', 'No', 'Tax', '##pa', '##yer', 'Funding', 'for', 'A', '##bor', '##tion', 'Act', 'restore', '##s', 'government', 'neutrality', 'on', 'abortion', 'by', 'removing', 'government', 'funding', 'for', 'abortion', 'and', 'yet', 'allows', 'private', 'health', 'insurance', 'to', 'cover', 'abortion', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'Ad', '##vant', '##ages', 'of', 'a', 'Medical', 'A', '##bor', '##tion', '-', 'It', 'performed', 'without', 'any', 'surgical', 'instruments', ',', 'which', 'may', 'harm', 'the', 'c', '##er', '##vi', '##x', 'lining', 'and', 'cause', 'serious', 'internal', 'per', '##fo', '##rations', 'and', 'injuries', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'Although', 'a', 'concert', '##ed', 'effort', 'to', 'convince', 'the', 'public', 'the', "'", 'post', '##ab', '##ort', '##ion', 'trauma', 'there', 'is', 'a', 'widespread', 'and', 'serious', ',', 'there', 'is', 'no', 'scientific', 'evidence', 'of', 'such', 'trauma', ',', 'even', 'though', 'abortion', 'is', 'highly', 'stress', '##ful', 'context', 'of', 'unwanted', 'pregnancy', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'If', 'none', 'of', 'these', 'conditions', 'is', 'met', ',', 'a', 'woman', 'who', 'wants', 'to', 'terminate', 'her', 'unwanted', 'pregnancy', 'must', 'resort', 'to', 'a', 'clan', '##destine', 'and', 'possibly', 'un', '##safe', 'abortion', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'The', 'vast', 'majority', 'of', 'abortion', '##s', 'have', 'no', 'complications', 'at', 'all', ',', 'and', 'abortion', 'is', 'considered', 'many', 'times', 'safer', 'than', 'child', '##birth', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'Most', 'Canadians', 'agree', 'that', 'women', 'faced', 'with', 'an', 'un', '##p', '##lan', '##ned', ',', 'unwanted', 'pregnancy', 'should', 'be', 'able', 'to', 'choose', 'an', 'abortion', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'Women', 'have', 'abortion', '##s', 'because', 'they', 'care', 'about', 'themselves', 'and', 'their', 'families', 'or', 'their', 'future', 'families', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'choice', 'advocates', 'argue', 'that', 'part', 'of', 'the', 'reason', 'abortion', '##s', 'should', 'be', 'made', 'legal', 'is', 'to', 'allow', 'for', 'pregnant', 'women', 'to', 'terminate', 'their', 'pre', '##gna', '##ncies', 'in', 'safe', 'conditions', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'While', 'somewhat', 'more', 'cum', '##bers', '##ome', 'and', 'time', '-', 'consuming', 'in', 'terms', 'of', 'office', 'routines', ',', 'medical', 'abortion', 'is', 'not', 'so', 'disrupt', '##ive', 'as', 'to', 'be', 'unacceptable', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
['[CLS]', 'In', 'developing', 'countries', ',', 'around', '80', '%', 'of', 'women', 'who', 'have', 'un', '##p', '##lan', '##ned', 'pre', '##gna', '##ncies', 'have', 'limited', 'or', 'no', 'access', 'to', 'con', '##tra', '##ception', '.', '[SEP]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]', '[PAD]']
